Bedroom,Bathroom,Furnishing,Area,Building Age,Parking,Distance to Metro,Projected 10Y Rent,Price,Address
4,2,Furnished,2000,7,1,1.330013925,18685226,40000000,Vasant Kunj
4,4,Semi-Furnished,3500,10,3,0.863534019,6092497,22500000,Vasant Kunj
3,3,Furnished,900,5,2,0.946610371,5616097,20000000,Vasant Kunj
2,2,Semi-Furnished,1100,10,1,0.781707855,5788733,15000000,Vasant Kunj
4,4,Unfurnished,1750,9,1,0.86864979,14595723,29000000,Vasant Kunj
2,2,Furnished,1100,12,1,1.528794029,6490020,16000000,Vasant Kunj
2,2,Unfurnished,1050,24,1,1.330013925,6909825,17500000,Vasant Kunj
3,2,Unfurnished,1400,8,1,0.863534019,8014062,27500000,Vasant Kunj
3,2,Semi-Furnished,1400,6,1,0.814388364,10263709,23500000,Vasant Kunj
3,3,Semi-Furnished,1850,24,1,0.781707855,13209222,27500000,Vasant Kunj
2,2,Unfurnished,900,17,1,1.528794029,5094609,14000000,Vasant Kunj
2,2,Semi-Furnished,1500,6,1,0.863534019,11233908,24000000,Vasant Kunj
3,3,Semi-Furnished,1150,20,1,0.863534019,4401871,8500000,Vasant Kunj
2,2,Unfurnished,1400,13,1,0.863534019,6346639,20000000,Vasant Kunj
3,3,Unfurnished,1600,7,1,0.863534019,8031478,20000000,Vasant Kunj
3,2,Semi-Furnished,1950,17,1,0.839561542,10688265,31500000,Vasant Kunj
2,2,Unfurnished,1000,19,1,0.863125902,7089373,15000000,Vasant Kunj
3,2,Unfurnished,1550,1,1,1.125940192,10396967,25000000,Vasant Kunj
2,2,Semi-Furnished,1100,11,1,0.863534019,9824563,22800000,Vasant Kunj
3,3,Semi-Furnished,1450,7,1,0.863534019,12559907,26500000,Vasant Kunj
5,3,Semi-Furnished,1050,2,1,0.863534019,4600000,12500000,Vasant Kunj
2,2,Semi-Furnished,1100,15,1,0.863534019,7572722,15000000,Vasant Kunj
4,3,Semi-Furnished,1800,21,2,0.581003149,22227193,55000000,Vasant Vihar
4,3,Semi-Furnished,1800,30,2,0.494116553,16789041,55000000,Vasant Vihar
2,2,Semi-Furnished,900,14,1,0.51210331,3576527,8000000,Vasundhara Enclave
3,3,Semi-Furnished,1500,20,1,0.467687412,5672786,12000000,Vasundhara Enclave
2,2,Semi-Furnished,1050,28,1,1.039400635,3124073,9000000,Vasundhara Enclave
3,2,Semi-Furnished,1300,7,2,0.461188849,5630192,11500000,Vasundhara Enclave
4,3,Furnished,1600,5,1,0.74498154,10049793,20000000,Vasundhara Enclave
2,2,Semi-Furnished,900,1,1,0.486658516,2878035,8550000,Vasundhara Enclave
4,4,Semi-Furnished,1350,28,1,0.286662483,5490321,10500000,Vasundhara Enclave
3,2,Furnished,1000,28,2,0.276054745,3608516,12000000,Vasundhara Enclave
3,2,Unfurnished,1400,5,1,0.461188849,3485574,11000000,Vasundhara Enclave
3,2,Semi-Furnished,975,22,1,0.155560492,3746165,12000000,Vasundhara Enclave
2,2,Unfurnished,900,18,1,0.102042722,4493572,9000000,Vasundhara Enclave
2,2,Semi-Furnished,1100,13,1,0.461538652,4360978,10000000,Vasundhara Enclave
2,2,Unfurnished,950,3,1,0.35124763,2460075,8100000,Vasundhara Enclave
3,3,Furnished,1300,8,1,0.653545757,3493167,9200000,Vasundhara Enclave
3,3,Semi-Furnished,1459,24,1,0.425040417,6046619,14200000,Vasundhara Enclave
2,2,Semi-Furnished,1000,5,1,0.395513397,2142137,7500000,Vasundhara Enclave
2,2,Semi-Furnished,1100,18,1,0.461188849,4714231,9500000,Vasundhara Enclave
3,2,Furnished,1450,23,1,0.51210331,6656419,14000000,Vasundhara Enclave
3,3,Semi-Furnished,1450,5,1,0.762120039,4602838,11600000,Vasundhara Enclave
3,3,Semi-Furnished,1150,8,1,0.878735051,6222790,12000000,Vasundhara Enclave
2,2,Semi-Furnished,780,28,1,0.146163666,2803082,7500000,Vasundhara Enclave
3,2,Semi-Furnished,1300,22,2,0.100885356,5125821,9800000,Vasundhara Enclave
3,3,Semi-Furnished,1350,27,1,0.461538652,5276282,12000000,Vasundhara Enclave
3,2,Semi-Furnished,1200,6,1,1.039400635,5386566,12500000,Vasundhara Enclave
3,3,Semi-Furnished,1460,10,1,0.115242993,5071510,16500000,Vasundhara Enclave
3,3,Unfurnished,1460,28,1,0.494539403,5953272,12000000,Vasundhara Enclave
2,2,Unfurnished,1100,9,1,0.425040417,2709424,7200000,Vasundhara Enclave
3,3,Furnished,1500,16,2,0.395513397,4595748,15000000,Vasundhara Enclave
2,2,Semi-Furnished,1050,21,1,0.461538652,2669394,10000000,Vasundhara Enclave
3,3,Semi-Furnished,1350,6,1,0.682111625,4522940,11000000,Vasundhara Enclave
2,2,Semi-Furnished,800,22,1,0.805184057,3422498,8500000,Vasundhara Enclave
2,2,Semi-Furnished,1200,9,1,0.459866548,4305865,9500000,Vasundhara Enclave
2,2,Furnished,1100,19,1,0.77707718,5630813,11300000,Vasundhara Enclave
3,3,Semi-Furnished,1400,27,1,0.726744078,4211321,14800000,Vasundhara Enclave
3,2,Semi-Furnished,970,10,1,0.425040417,5477400,12000000,Vasundhara Enclave
3,3,Semi-Furnished,1500,14,1,0.583725998,5290049,16900000,Vasundhara Enclave
3,3,Semi-Furnished,1400,27,1,0.588683463,5633217,11500000,Vasundhara Enclave
3,2,Semi-Furnished,1100,7,1,0.51210331,5754408,12000000,Vasundhara Enclave
3,3,Semi-Furnished,1200,18,1,0.461538652,4264866,10500000,Vasundhara Enclave
2,2,Semi-Furnished,1100,13,1,0.816011389,4959319,11000000,Vasundhara Enclave
3,3,Unfurnished,1650,21,1,0.712296058,7276155,21000000,Vasundhara Enclave
2,2,Unfurnished,600,26,1,0.439915442,2695371,6950000,Vasundhara Enclave
1,3,Semi-Furnished,899,2,1,0.653545757,5522443,11500000,Vikaspuri
2,1,Semi-Furnished,600,10,2,0.653545757,1731084,4500000,Vikaspuri
3,2,Semi-Furnished,2999,20,1,0.653545757,4474215,12500000,Vikaspuri
5,4,Semi-Furnished,4530,6,1,0.653545757,10595860,26900000,Vikaspuri
2,2,Unfurnished,718,12,1,0.653545757,4578577,9500000,Vikaspuri
2,2,Semi-Furnished,2355,28,1,0.322744455,3343829,9500000,Vikaspuri
2,2,Semi-Furnished,893,3,2,0.653545757,2939511,9500000,Vikaspuri
3,3,Semi-Furnished,1200,19,1,0.653545757,6318397,14000000,Vikaspuri
5,2,Unfurnished,635,16,1,0.653545757,4091533,8500000,Vikaspuri
2,2,Semi-Furnished,500,24,1,0.650963567,2176091,7500000,Vikaspuri
2,2,Semi-Furnished,900,5,1,0.653545757,2451378,7500000,Vikaspuri
3,2,Semi-Furnished,1150,8,1,0.653545757,4214587,14000000,Vikaspuri
2,1,Semi-Furnished,500,12,1,0.78518084,1172617,3300000,Vikaspuri
2,1,Semi-Furnished,625,27,1,0.72271517,1720510,4500000,Vikaspuri
3,3,Unfurnished,1200,6,1,0.653545757,5993239,13000000,Vikaspuri
3,2,Furnished,1050,21,1,0.653660353,4222106,9700000,Vikaspuri
2,2,Semi-Furnished,1000,20,1,0.544316206,5127630,12000000,Vikaspuri
3,3,Semi-Furnished,1802,18,1,0.653545757,8021419,22500000,Vikaspuri
2,2,Unfurnished,590,15,1,0.653545757,2184456,4500000,Vikaspuri
3,2,Furnished,1100,11,1,0.653545757,4654256,12000000,Vikaspuri
3,3,Unfurnished,1800,6,1,0.653545757,8347576,16000000,Vikaspuri
3,2,Furnished,1800,7,2,1.130053274,8184931,19000000,Vikaspuri
3,2,Semi-Furnished,1150,11,1,0.737054984,3414364,11500000,Vikaspuri
3,2,Furnished,1150,3,1,0.893365529,5169844,11700000,Vikaspuri
3,3,Furnished,1500,20,1,0.457528182,4890458,14000000,Vikaspuri
3,3,Semi-Furnished,1060,22,1,0.654132075,4223155,9500000,Vikaspuri
3,3,Furnished,1200,17,1,0.654132075,2509572,8900000,Vikaspuri
3,3,Furnished,1740,21,1,0.654132075,5420054,17500000,Vikaspuri
3,2,Semi-Furnished,2200,15,2,0.654132075,14676055,30000000,Vikaspuri
3,2,Furnished,1000,15,1,0.654132075,3235040,10000000,Vikaspuri
2,2,Furnished,1000,28,1,0.654132075,4358459,9000000,Vikaspuri
3,2,Furnished,1200,2,1,0.654132075,3709612,11000000,Vikaspuri
2,2,Furnished,1100,19,1,0.720455683,3941117,9100000,Vikaspuri
3,3,Furnished,1400,8,1,0.9409638,4242747,9500000,Vikaspuri
2,2,Furnished,1000,14,1,0.729071556,3867970,9700000,Vikaspuri
4,3,Semi-Furnished,1170,6,1,0.816405165,3853927,11200000,Vikaspuri
2,2,Furnished,880,30,1,1.106644722,2698034,8440000,Vikaspuri
3,2,Furnished,1300,23,1,0.465141302,3268381,12000000,Vikaspuri
3,3,Unfurnished,900,15,1,0.59254266,3059294,8900000,Vikaspuri
2,2,Furnished,950,13,1,0.843741599,3791459,8700000,Vikaspuri
2,2,Furnished,1000,15,1,0.494148514,4803098,9400000,Vikaspuri
2,2,Furnished,900,15,2,0.812053386,4202739,8520000,Vikaspuri
2,2,Semi-Furnished,785,9,2,0.865088834,2607151,5600000,Vikaspuri
4,3,Unfurnished,1350,30,2,0.413456957,4478899,9500000,Vishwas Nagar
2,2,Furnished,1017,21,1,0.418335592,2852957,6500000,Vishwas Nagar
3,2,Semi-Furnished,1050,29,1,0.412807389,2990084,9000000,Vishwas Nagar
3,2,Semi-Furnished,810,10,1,0.816011389,3016601,6000000,Yamuna Vihar
3,2,Semi-Furnished,810,8,1,0.265522626,2642589,6000000,Yamuna Vihar
1,2,Semi-Furnished,750,17,1,0.395513397,2632684,6400000,Yamuna Vihar
2,1,Furnished,540,11,1,0.465141302,790761,2700000,Yamuna Vihar
2,2,Furnished,747,19,1,0.59254266,2479534,6500000,Yamuna Vihar
2,1,Unfurnished,720,4,1,0.843741599,1539894,4000000,Yamuna Vihar
1,1,Semi-Furnished,500,15,1,0.494148514,1474585,3000000,Yamuna Vihar
2,2,Unfurnished,1125,27,1,0.812053386,2038605,5000000,Yamuna Vihar
2,2,Semi-Furnished,713,16,1,0.865088834,2183373,6000000,Yamuna Vihar
1,1,Unfurnished,500,27,1,0.513763988,1302789,2500000,Yamuna Vihar
2,2,Semi-Furnished,900,6,1,0.618041371,1903223,6500000,Yamuna Vihar
3,1,Unfurnished,713,10,1,0.609087055,3000051,8000000,Yamuna Vihar
2,1,Furnished,504,11,1,0.747523909,741674,2700000,Yamuna Vihar
1,2,Unfurnished,500,30,1,0.169761694,2063998,4500000,Yamuna Vihar
3,2,Furnished,850,20,1,0.743848977,2882122,5700000,Yamuna Vihar
4,3,Furnished,2430,4,1,0.461538652,8435954,25000000,Yamuna Vihar
3,3,Furnished,2475,23,1,0.892141232,34292188,70000000,Yamuna Vihar
5,4,Furnished,2970,18,1,0.461538652,9027205,26500000,Yamuna Vihar
3,2,Furnished,2250,27,1,0.461538652,9318623,18500000,Yamuna Vihar
5,3,Furnished,1500,17,1,0.21648813,13871167,30000000,Yamuna Vihar
2,2,Furnished,1512,29,1,0.892141232,10467646,22000000,Yamuna Vihar
2,2,Furnished,500,17,1,0.427351577,2415264,9000000,Yamuna Vihar
3,3,Furnished,2160,22,1,0.424556421,33632821,65000000,Yamuna Vihar
3,2,Furnished,630,29,1,0.461538652,10241503,22500000,Yamuna Vihar
5,3,Furnished,500,17,1,0.461538652,2992392,8700000,Yamuna Vihar
5,4,Furnished,720,30,1,0.490408306,10609665,22000000,Yamuna Vihar
4,2,Furnished,675,29,2,0.58604064,6249843,18500000,Yamuna Vihar
2,1,Furnished,700,1,2,0.816011389,7899002,16000000,Yamuna Vihar
4,3,Furnished,675,25,2,0.816011389,4692702,16000000,Yamuna Vihar
4,2,Furnished,720,6,2,0.743289495,4042068,9000000,Yamuna Vihar
